33.790617    0.000000 0.707107 -0.707106     143.120158 24.228226 55.100321
1.443378    0.000000 0.707091 -0.707122     135.000000 22.654438 53.526534
74.335046    -0.000000 0.707106 -0.707107     128.120158 23.441332 54.313427
40.663876    -0.000000 0.707107 -0.707106     113.120158 24.213106 55.085203
25.038846    0.000000 0.707107 -0.707106     100.000000 24.213106 55.085204
116.847847    0.000000 0.707107 -0.707107     76.666667 23.426211 54.298308
34.452606    0.000000 0.707107 -0.707107     64.786830 24.213106 55.085203
57.356417    0.000000 0.707107 -0.707107     46.453496 24.213106 55.085203
8.346278    -0.000001 0.707107 -0.707107     33.333333 24.213106 55.085204
116.847946    0.000000 0.707107 -0.707106     9.999999 23.426211 54.298310
34.452548    0.000000 0.707105 -0.707108     1.453494 24.213106 55.085204
8.346282    -0.000001 0.707107 -0.707106     -33.333333 24.213106 55.085204
65.702683    0.000000 0.707107 -0.707107     -18.546505 24.213106 55.085203
26.106353    0.000000 0.707107 -0.707106     -40.213170 24.213106 55.085204
116.847847    0.000000 0.707107 -0.707107     -63.546504 23.426211 54.298308
65.702691    0.000000 0.707107 -0.707107     -81.879837 24.213106 55.085203
25.038846    -0.000000 0.707107 -0.707106     -100.000000 24.213106 55.085204
9.096948    -1.000000 0.000000 0.000000     -150.000000 -19.810557 55.120200
0.320478    -1.000000 0.000000 0.000000     -150.000000 -20.107999 55.689402
16.108035    -1.000000 0.000000 0.000000     -150.000000 -19.228233 57.852262
10.566997    -1.000000 0.000000 0.000000     -150.000000 -22.561564 56.476298
10.319713    -1.000000 -0.000000 0.000000     -150.000000 -23.333338 58.624036
9.297868    -1.000000 0.000000 0.000000     -150.000000 -18.874483 49.283059
40.754091    -1.000000 0.000000 0.000000     -150.000000 -17.264122 53.283059
30.000024    -1.000000 -0.000000 0.000000     -150.000000 -10.000003 56.000000
30.000024    -1.000000 0.000000 0.000000     -150.000000 -13.333339 56.000000
60.000012    -1.000000 0.000000 0.000000     -150.000000 -8.333335 52.000000
30.000000    -1.000000 -0.000000 0.000000     -150.000000 0.000000 56.000000
30.000012    -1.000000 0.000000 0.000000     -150.000000 -3.333334 56.000000
60.000000    -1.000000 0.000000 0.000000     -150.000000 1.666667 52.000000
30.000024    -1.000000 -0.000000 0.000000     -150.000000 10.000001 56.000000
30.000000    -1.000000 0.000000 0.000000     -150.000000 6.666667 56.000000
60.000000    -1.000000 0.000000 0.000000     -150.000000 11.666668 52.000000
29.999976    -1.000000 -0.000000 0.000000     -150.000000 20.000001 56.000000
30.000000    -1.000000 0.000000 0.000000     -150.000000 16.666669 56.000000
20.639515    -1.000000 0.000000 -0.000000     -150.000000 21.666667 54.624032
2.511652    -1.000000 0.000000 0.000000     -150.000000 20.879772 52.461170
13.313124    -1.000000 0.000000 0.000000     -150.000000 19.156809 49.837138
8.690214    -1.000000 0.000000 0.000000     -150.000000 -17.609705 46.800794
5.701722    -1.000000 0.000000 0.000000     -150.000000 -15.316764 40.000000
9.066825    -1.000000 0.000000 0.000000     -150.000000 -15.969337 42.120229
4.931815    -1.000000 0.000000 0.000000     -150.000000 -16.651913 44.921023
60.000012    -1.000000 -0.000000 0.000000     -150.000000 -11.666668 44.000000
60.000012    -1.000000 0.000000 0.000000     -150.000000 -8.333334 40.000000
60.000000    -1.000000 -0.000000 0.000000     -150.000000 -1.666667 44.000000
60.000000    -1.000000 0.000000 0.000000     -150.000000 1.666667 40.000000
60.000000    -1.000000 -0.000000 0.000000     -150.000000 8.333333 44.000000
60.000000    -1.000000 0.000000 0.000000     -150.000000 11.666667 40.000000
7.039800    -1.000000 0.000000 0.000000     -150.000000 15.391100 40.469320
7.059889    -1.000000 0.000000 0.000000     -150.000000 16.043678 42.589547
13.622080    -1.000000 0.000000 0.000000     -150.000000 17.262948 46.120228
0.668992    -1.000000 0.000000 0.000000     -150.000000 15.707867 36.469320
0.455294    -1.000000 0.000000 0.000000     -150.000000 -15.582936 35.680592
2.395553    -1.000000 0.000000 0.000000     -150.000000 -15.266174 33.680585
29.999911    -1.000000 0.000000 0.000000     -150.000000 -11.666668 29.999994
30.000101    -1.000000 -0.000000 0.000000     -150.000000 -11.666668 33.999994
60.000012    -1.000000 0.000000 0.000000     -150.000000 -8.333334 28.000000
60.000000    -1.000000 -0.000000 0.000000     -150.000000 -1.666667 32.000000
60.000000    -1.000000 0.000000 0.000000     -150.000000 1.666667 28.000000
60.000000    -1.000000 -0.000000 0.000000     -150.000000 8.333333 32.000000
30.000030    -1.000000 0.000000 0.000000     -150.000000 11.666667 26.000002
29.999970    -1.000000 -0.000000 0.000000     -150.000000 11.666667 30.000002
2.395598    -1.000000 0.000000 0.000000     -150.000000 15.266177 26.319416
0.455310    -1.000000 0.000000 -0.000000     -150.000000 15.582945 24.319414
0.668969    -1.000000 0.000000 0.000000     -150.000000 -15.707856 23.530688
7.039674    -1.000000 0.000000 -0.000000     -150.000000 -15.391095 19.530688
7.059893    -1.000000 0.000000 -0.000000     -150.000000 -16.043668 17.410459
13.622000    -1.000000 0.000000 -0.000000     -150.000000 -17.262936 13.879771
60.000012    -1.000000 -0.000000 0.000000     -150.000000 -11.666668 20.000000
60.000012    -1.000000 0.000000 0.000000     -150.000000 -8.333334 16.000000
60.000000    -1.000000 -0.000000 0.000000     -150.000000 -1.666667 20.000000
60.000000    -1.000000 0.000000 0.000000     -150.000000 1.666667 16.000000
60.000000    -1.000000 -0.000000 0.000000     -150.000000 8.333333 20.000000
60.000000    -1.000000 0.000000 0.000000     -150.000000 11.666667 16.000000
5.701818    -1.000000 0.000000 0.000000     -150.000000 15.316768 20.000000
9.066891    -1.000000 0.000000 -0.000000     -150.000000 15.969347 17.879773
4.931810    -1.000000 0.000000 -0.000000     -150.000000 16.651922 15.078984
8.690288    -1.000000 0.000000 -0.000000     -150.000000 17.609714 13.199211
20.639390    -1.000000 0.000000 0.000000     -150.000000 -21.666669 5.375959
2.511614    -1.000000 0.000000 0.000000     -150.000000 -20.879768 7.538818
13.313081    -1.000000 0.000000 0.000000     -150.000000 -19.156796 10.162858
60.000000    -1.000000 0.000000 0.000000     -150.000000 -18.333335 4.000000
60.000012    -1.000000 -0.000000 0.000000     -150.000000 -11.666668 8.000000
60.000012    -1.000000 0.000000 0.000000     -150.000000 -8.333334 4.000000
60.000000    -1.000000 -0.000000 0.000000     -150.000000 -1.666667 8.000000
60.000000    -1.000000 0.000000 0.000000     -150.000000 1.666667 4.000000
60.000000    -1.000000 -0.000000 0.000000     -150.000000 8.333333 8.000000
60.000000    -1.000000 0.000000 0.000000     -150.000000 11.666667 4.000000
9.297882    -1.000000 -0.000000 -0.000000     -150.000000 18.874491 10.716944
40.754160    -1.000000 0.000000 0.000000     -150.000000 17.264120 6.716944
9.096979    -1.000000 0.000000 -0.000000     -150.000000 19.810559 4.879808
20.639535    -1.000000 0.000000 0.000000     -150.000000 21.666667 1.375969
16.675755    -1.000000 0.000000 -0.000000     -150.000000 20.879772 3.538832
30.000000    1.000000 -0.000000 0.000000     150.000000 -20.000007 56.000000
30.000000    1.000000 0.000000 0.000000     150.000000 -16.666674 56.000000
20.639437    1.000000 0.000000 0.000000     150.000000 -21.666674 54.624039
2.511621    1.000000 0.000000 0.000000     150.000000 -20.879773 52.461179
13.313094    1.000000 0.000000 0.000000     150.000000 -19.156801 49.837140
30.000024    1.000000 -0.000000 0.000000     150.000000 -10.000005 56.000000
30.000024    1.000000 0.000000 0.000000     150.000000 -6.666669 56.000000
60.000012    1.000000 0.000000 -0.000000     150.000000 -11.666671 52.000000
30.000012    1.000000 -0.000000 0.000000     150.000000 -0.000001 56.000000
30.000000    1.000000 0.000000 -0.000000     150.000000 3.333333 56.000000
60.000000    1.000000 0.000000 -0.000000     150.000000 -1.666667 52.000000
30.000000    1.000000 -0.000000 0.000000     150.000000 10.000000 56.000000
30.000024    1.000000 0.000000 -0.000000     150.000000 13.333335 56.000000
60.000000    1.000000 0.000000 0.000000     150.000000 8.333333 52.000000
9.096974    1.000000 0.000000 -0.000000     150.000000 19.810560 55.120195
0.320427    1.000000 0.000000 -0.000000     150.000000 20.108000 55.689396
16.108065    1.000000 0.000000 0.000000     150.000000 19.228229 57.852258
10.567013    1.000000 0.000000 -0.000000     150.000000 22.561561 56.476290
10.319749    1.000000 -0.000000 0.000000     150.000000 23.333335 58.624032
9.297880    1.000000 0.000000 -0.000000     150.000000 18.874489 49.283057
40.754152    1.000000 0.000000 0.000000     150.000000 17.264121 53.283057
7.039698    1.000000 0.000000 -0.000000     150.000000 -15.391096 40.469313
7.059878    1.000000 0.000000 -0.000000     150.000000 -16.043669 42.589542
13.622023    1.000000 -0.000000 0.000000     150.000000 -17.262939 46.120229
0.668974    1.000000 0.000000 0.000000     150.000000 -15.707859 36.469313
60.000012    1.000000 -0.000000 0.000000     150.000000 -8.333334 44.000000
60.000012    1.000000 0.000000 0.000000     150.000000 -11.666668 40.000000
60.000000    1.000000 -0.000000 0.000000     150.000000 1.666667 44.000000
60.000000    1.000000 0.000000 0.000000     150.000000 -1.666667 40.000000
60.000000    1.000000 -0.000000 0.000000     150.000000 11.666667 44.000000
60.000000    1.000000 0.000000 0.000000     150.000000 8.333333 40.000000
8.690270    1.000000 0.000000 -0.000000     150.000000 17.609711 46.800790
5.701806    1.000000 0.000000 0.000000     150.000000 15.316767 40.000000
9.066874    1.000000 0.000000 -0.000000     150.000000 15.969345 42.120228
4.931804    1.000000 0.000000 -0.000000     150.000000 16.651919 44.921018
2.395553    1.000000 0.000000 0.000000     150.000000 -15.266174 26.319413
0.455291    1.000000 0.000000 0.000000     150.000000 -15.582935 24.319407
60.000012    1.000000 -0.000000 0.000000     150.000000 -8.333334 32.000000
30.000101    1.000000 0.000000 0.000000     150.000000 -11.666668 26.000006
29.999911    1.000000 -0.000000 0.000000     150.000000 -11.666668 30.000006
60.000000    1.000000 -0.000000 0.000000     150.000000 1.666667 32.000000
60.000000    1.000000 0.000000 0.000000     150.000000 -1.666667 28.000000
29.999990    1.000000 0.000000 -0.000000     150.000000 11.666667 29.999999
30.000010    1.000000 -0.000000 0.000000     150.000000 11.666667 33.999999
60.000000    1.000000 0.000000 0.000000     150.000000 8.333333 28.000000
0.455303    1.000000 0.000000 -0.000000     150.000000 15.582942 35.680590
2.395576    1.000000 0.000000 0.000000     150.000000 15.266175 33.680590
5.701698    1.000000 0.000000 0.000000     150.000000 -15.316763 20.000000
9.066836    1.000000 0.000000 0.000000     150.000000 -15.969336 17.879771
4.931797    1.000000 0.000000 0.000000     150.000000 -16.651911 15.078976
8.690194    1.000000 0.000000 0.000000     150.000000 -17.609700 13.199205
60.000012    1.000000 -0.000000 0.000000     150.000000 -8.333334 20.000000
60.000012    1.000000 0.000000 0.000000     150.000000 -11.666668 16.000000
60.000000    1.000000 -0.000000 0.000000     150.000000 1.666667 20.000000
60.000000    1.000000 0.000000 0.000000     150.000000 -1.666667 16.000000
60.000000    1.000000 -0.000000 0.000000     150.000000 11.666667 20.000000
60.000000    1.000000 0.000000 0.000000     150.000000 8.333333 16.000000
0.668996    1.000000 0.000000 0.000000     150.000000 15.707869 23.530679
7.039824    1.000000 0.000000 0.000000     150.000000 15.391101 19.530679
7.059893    1.000000 0.000000 0.000000     150.000000 16.043680 17.410452
13.622099    1.000000 0.000000 0.000000     150.000000 17.262950 13.879773
9.297863    1.000000 -0.000000 0.000000     150.000000 -18.874478 10.716939
40.754058    1.000000 0.000000 0.000000     150.000000 -17.264116 6.716939
9.096946    1.000000 0.000000 0.000000     150.000000 -19.810549 4.879798
20.639400    1.000000 0.000000 0.000000     150.000000 -21.666669 1.375960
16.675824    1.000000 0.000000 0.000000     150.000000 -20.879768 3.538818
60.000012    1.000000 -0.000000 0.000000     150.000000 -8.333334 8.000000
60.000012    1.000000 0.000000 0.000000     150.000000 -11.666668 4.000000
60.000000    1.000000 -0.000000 0.000000     150.000000 1.666667 8.000000
60.000000    1.000000 0.000000 0.000000     150.000000 -1.666667 4.000000
60.000000    1.000000 -0.000000 0.000000     150.000000 11.666667 8.000000
60.000000    1.000000 0.000000 0.000000     150.000000 8.333333 4.000000
20.639515    1.000000 0.000000 -0.000000     150.000000 21.666667 5.375968
2.511672    1.000000 0.000000 0.000000     150.000000 20.879772 7.538831
13.313125    1.000000 0.000000 0.000000     150.000000 19.156810 10.162863
60.000000    1.000000 0.000000 0.000000     150.000000 18.333333 4.000000
300.000000    0.000000 0.000000 -1.000000     130.000000 -21.666669 0.000000
300.000000    0.000000 0.000000 -1.000000     110.000000 -18.333335 0.000000
300.000000    0.000000 0.000000 -1.000000     70.000000 -21.666669 0.000000
300.000000    0.000000 0.000000 -1.000000     50.000000 -18.333335 0.000000
300.000000    0.000000 0.000000 -1.000000     10.000000 -21.666669 0.000000
300.000000    0.000000 0.000000 -1.000000     -10.000000 -18.333335 0.000000
300.000000    0.000000 0.000000 -1.000000     -50.000000 -21.666669 0.000000
300.000000    0.000000 0.000000 -1.000000     -70.000000 -18.333335 0.000000
300.000000    0.000000 0.000000 -1.000000     -110.000000 -21.666669 0.000000
300.000000    0.000000 0.000000 -1.000000     -130.000000 -18.333335 0.000000
300.000060    0.000000 0.000000 -1.000000     130.000000 -11.666668 0.000000
300.000060    0.000000 0.000000 -1.000000     110.000000 -8.333334 0.000000
300.000060    0.000000 0.000000 -1.000000     70.000000 -11.666668 0.000000
300.000060    0.000000 0.000000 -1.000000     50.000000 -8.333334 0.000000
300.000060    0.000000 0.000000 -1.000000     10.000000 -11.666668 0.000000
300.000060    0.000000 0.000000 -1.000000     -10.000000 -8.333334 0.000000
300.000060    0.000000 0.000000 -1.000000     -50.000000 -11.666668 0.000000
300.000060    0.000000 0.000000 -1.000000     -70.000000 -8.333334 0.000000
300.000060    0.000000 0.000000 -1.000000     -110.000000 -11.666668 0.000000
300.000060    0.000000 0.000000 -1.000000     -130.000000 -8.333334 0.000000
300.000000    0.000000 0.000000 -1.000000     130.000000 -1.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     110.000000 1.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     70.000000 -1.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     50.000000 1.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     10.000000 -1.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     -10.000000 1.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     -50.000000 -1.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     -70.000000 1.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     -110.000000 -1.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     -130.000000 1.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     130.000000 8.333333 0.000000
300.000000    0.000000 0.000000 -1.000000     110.000000 11.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     70.000000 8.333333 0.000000
300.000000    0.000000 0.000000 -1.000000     50.000000 11.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     10.000000 8.333333 0.000000
300.000000    0.000000 0.000000 -1.000000     -10.000000 11.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     -50.000000 8.333333 0.000000
300.000000    0.000000 0.000000 -1.000000     -70.000000 11.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     -110.000000 8.333333 0.000000
300.000000    0.000000 0.000000 -1.000000     -130.000000 11.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     130.000000 18.333333 0.000000
300.000000    0.000000 0.000000 -1.000000     110.000000 21.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     70.000000 18.333333 0.000000
300.000000    0.000000 0.000000 -1.000000     50.000000 21.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     10.000000 18.333333 0.000000
300.000000    0.000000 0.000000 -1.000000     -10.000000 21.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     -50.000000 18.333333 0.000000
300.000000    0.000000 0.000000 -1.000000     -70.000000 21.666667 0.000000
300.000000    0.000000 0.000000 -1.000000     -110.000000 18.333333 0.000000
300.000000    0.000000 0.000000 -1.000000     -130.000000 21.666667 0.000000
81.238140    0.000000 1.000000 0.000000     136.879837 25.000000 2.751935
123.837090    0.000000 1.000000 0.000000     116.879837 25.000000 1.375968
30.959272    -0.000000 1.000000 0.000000     95.000000 25.000000 2.751937
11.639718    0.000000 1.000000 0.000000     101.879837 25.000000 2.751937
81.238124    0.000000 1.000000 0.000000     76.879840 25.000000 2.751935
123.837090    0.000000 1.000000 0.000000     56.879840 25.000000 1.375968
10.319757    -0.000000 1.000000 0.000000     31.666667 25.000000 2.751937
32.279250    0.000000 1.000000 0.000000     38.546506 25.000000 2.751937
81.238126    0.000000 1.000000 0.000000     16.879839 25.000000 2.751935
123.837090    0.000000 1.000000 0.000000     -3.120161 25.000000 1.375968
42.598964    -0.000000 1.000000 0.000000     -23.120161 25.000000 2.751935
123.837090    0.000000 1.000000 0.000000     -63.120160 25.000000 1.375968
10.319757    0.000000 1.000000 0.000000     -31.666667 25.000000 2.751937
70.918445    -0.000000 1.000000 0.000000     -44.786827 25.000000 2.751937
42.598966    -0.000000 1.000000 0.000000     -83.120160 25.000000 2.751935
123.837150    0.000000 1.000000 0.000000     -123.120158 25.000000 1.375968
50.278901    -0.000000 1.000000 0.000000     -108.120158 25.000000 2.751937
30.959273    0.000000 1.000000 0.000000     -95.000000 25.000000 2.751937
42.599022    0.000000 1.000000 0.000000     -143.120158 25.000000 2.751937
42.598981    0.000000 1.000000 -0.000000     143.120158 25.000000 57.248063
123.837210    0.000000 1.000000 0.000000     123.120158 25.000000 58.624031
50.278728    0.000000 1.000000 0.000000     108.120158 25.000000 57.248065
30.959273    0.000000 1.000000 0.000000     95.000000 25.000000 57.248066
42.598950    0.000000 1.000000 -0.000000     83.120163 25.000000 57.248065
123.837098    0.000000 1.000000 0.000000     63.120162 25.000000 58.624032
10.319752    -0.000000 1.000000 -0.000000     31.666665 25.000000 57.248066
70.918383    0.000000 1.000000 -0.000000     44.786828 25.000000 57.248065
42.598915    0.000000 1.000000 0.000000     23.120159 25.000000 57.248066
81.238130    0.000000 1.000000 0.000000     -16.879839 25.000000 57.248065
123.837082    0.000000 1.000000 -0.000000     3.120160 25.000000 58.624032
32.279151    0.000000 1.000000 0.000000     -38.546504 25.000000 57.248066
10.319758    -0.000000 1.000000 0.000000     -31.666667 25.000000 57.248066
81.238140    0.000000 1.000000 0.000000     -76.879837 25.000000 57.248065
123.837090    0.000000 1.000000 -0.000000     -56.879837 25.000000 58.624032
30.959273    0.000000 1.000000 -0.000000     -95.000000 25.000000 57.248066
11.639636    0.000000 1.000000 0.000000     -101.879837 25.000000 57.248066
81.238140    0.000000 1.000000 0.000000     -136.879837 25.000000 57.248065
123.837090    0.000000 1.000000 -0.000000     -116.879837 25.000000 58.624032
81.237923    -0.000000 -1.000000 0.000000     136.879812 -25.000007 57.248075
123.836791    -0.000000 -1.000000 -0.000001     116.879807 -25.000005 58.624036
11.639489    0.000000 -1.000000 0.000000     101.879807 -25.000002 57.248072
30.959207    0.000000 -1.000000 0.000000     94.999992 -25.000002 57.248072
81.238056    0.000000 -1.000000 0.000000     76.879805 -25.000002 57.248072
123.836752    0.000000 -1.000000 0.000000     56.879804 -25.000002 58.624036
32.278916    0.000000 -1.000000 0.000000     38.546476 -25.000002 57.248073
10.319747    -0.000000 -1.000000 0.000000     31.666660 -25.000002 57.248073
81.238048    0.000000 -1.000000 0.000000     16.879808 -25.000002 57.248072
123.836760    0.000000 -1.000000 0.000000     -3.120193 -25.000002 58.624036
42.598712    0.000000 -1.000000 0.000000     -23.120192 -25.000002 57.248072
123.836768    0.000000 -1.000000 0.000000     -63.120197 -25.000002 58.624036
10.319713    0.000000 -1.000000 0.000000     -31.666673 -25.000002 57.248072
70.918351    0.000000 -1.000000 0.000000     -44.786859 -25.000002 57.248072
42.598613    0.000000 -1.000000 0.000000     -83.120196 -25.000002 57.248075
123.836609    0.000000 -1.000000 0.000000     -123.120193 -25.000002 58.624037
50.278921    0.000000 -1.000000 0.000000     -108.120193 -25.000002 57.248073
30.959113    0.000000 -1.000000 0.000000     -95.000008 -25.000002 57.248075
42.598679    0.000000 -1.000000 0.000000     -143.120188 -25.000002 57.248073
42.598491    -0.000000 -1.000000 -0.000000     143.120199 -25.000002 2.751920
123.836400    0.000000 -1.000000 0.000000     123.120199 -25.000002 1.375960
50.278730    0.000000 -1.000000 0.000000     108.120199 -25.000002 2.751919
30.959085    -0.000000 -1.000000 0.000000     95.000000 -25.000002 2.751918
42.598440    -0.000000 -1.000000 -0.000000     83.120204 -25.000002 2.751919
123.836340    0.000000 -1.000000 0.000000     63.120204 -25.000002 1.375959
10.319700    0.000000 -1.000000 0.000000     31.666667 -25.000002 2.751919
70.918166    0.000000 -1.000000 0.000000     44.786870 -25.000002 2.751918
42.598465    0.000000 -1.000000 -0.000000     23.120203 -25.000002 2.751919
81.237935    0.000000 -1.000000 0.000000     -16.879797 -25.000002 2.751919
123.836340    0.000000 -1.000000 -0.000000     3.120203 -25.000002 1.375959
10.319700    0.000000 -1.000000 -0.000000     -31.666667 -25.000002 2.751919
32.278733    0.000000 -1.000000 0.000000     -38.546464 -25.000002 2.751918
81.237892    0.000000 -1.000000 0.000000     -76.879798 -25.000002 2.751919
123.836340    0.000000 -1.000000 -0.000000     -56.879798 -25.000002 1.375959
30.959085    0.000000 -1.000000 -0.000000     -95.000000 -25.000002 2.751918
11.639334    0.000000 -1.000000 0.000000     -101.879796 -25.000002 2.751918
81.237900    0.000000 -1.000000 0.000000     -136.879796 -25.000002 2.751919
123.836340    0.000000 -1.000000 -0.000000     -116.879796 -25.000002 1.375959
19.313565    1.000000 0.000000 0.000000     150.000000 19.592142 62.575142
44.298779    1.000000 0.000000 0.000000     150.000000 19.667282 67.473353
36.736612    1.000000 0.000000 0.000000     150.000000 15.075143 64.898211
68.913844    1.000000 0.000000 0.000000     150.000000 14.973353 71.640020
50.563565    1.000000 0.000000 0.000000     150.000000 9.898211 66.741809
