12.434495    0.000000 0.000000 -1.000000     12.606857 4.092739 0.000000
24.869000    -0.000000 0.000000 -1.000000     15.220293 6.475463 0.000000
12.434502    0.000000 0.000000 -1.000000     11.192967 7.099356 0.000000
24.868998    -0.000000 0.000000 -1.000000     13.131737 10.057158 0.000000
12.434497    0.000000 0.000000 -1.000000     9.075781 9.659895 0.000000
24.869002    0.000000 -0.000000 -1.000000     10.218065 13.006924 0.000000
12.434501    -0.000000 0.000000 -1.000000     6.388330 11.613467 0.000000
24.868999    -0.000000 0.000000 -1.000000     6.662355 15.139418 0.000000
12.434497    -0.000000 0.000000 -1.000000     3.299477 12.837322 0.000000
24.868997    -0.000000 0.000000 -1.000000     2.688024 16.320646 0.000000
12.434500    0.000000 0.000000 -1.000000     0.003305 13.254560 0.000000
24.868999    0.000000 0.000000 -1.000000     -1.455205 16.476387 0.000000
12.434503    0.000000 -0.000000 -1.000000     -3.293074 12.838966 0.000000
24.868995    0.000000 0.000000 -1.000000     -5.506998 15.596856 0.000000
12.434497    0.000000 -0.000000 -1.000000     -6.382537 11.616652 0.000000
24.869000    0.000000 -0.000000 -1.000000     -9.212766 13.737318 0.000000
12.434501    -0.000000 0.000000 -1.000000     -9.070962 9.664421 0.000000
24.868999    0.000000 -0.000000 -1.000000     -12.339663 11.014614 0.000000
12.434500    -0.000000 0.000000 -1.000000     -11.189425 7.104939 0.000000
24.869000    0.000000 -0.000000 -1.000000     -14.691212 7.599820 0.000000
12.434499    -0.000000 0.000000 -1.000000     -12.604815 4.099027 0.000000
24.869000    0.000000 -0.000000 -1.000000     -16.119659 3.707501 0.000000
12.434499    -0.000000 0.000000 -1.000000     -13.228198 0.835559 0.000000
24.869003    0.000000 -0.000000 -1.000000     -16.535248 -0.417773 0.000000
12.434501    0.000000 -0.000000 -1.000000     -13.020405 -2.480411 0.000000
24.868995    0.000000 0.000000 -1.000000     -15.911867 -4.516797 0.000000
12.434495    0.000000 -0.000000 -1.000000     -11.994492 -5.640527 0.000000
24.869000    0.000000 0.000000 -1.000000     -14.288685 -8.332014 0.000000
12.434504    0.000000 -0.000000 -1.000000     -10.214920 -8.446229 0.000000
24.868996    0.000000 0.000000 -1.000000     -11.767691 -11.623699 0.000000
12.434495    0.000000 -0.000000 -1.000000     -7.793507 -10.721222 0.000000
24.868997    0.000000 0.000000 -1.000000     -8.507290 -14.185024 0.000000
12.434498    0.000000 -0.000000 -1.000000     -4.882400 -12.322561 0.000000
24.868995    0.000000 0.000000 -1.000000     -4.712345 -15.855053 0.000000
12.434499    0.000000 -0.000000 -1.000000     -1.664514 -13.149629 0.000000
24.868990    0.000000 0.000000 -1.000000     -0.621306 -16.528850 0.000000
12.434495    0.000000 0.000000 -1.000000     1.657960 -13.150456 0.000000
24.868996    0.000000 0.000000 -1.000000     3.508771 -16.164078 0.000000
12.434495    0.000000 0.000000 -1.000000     4.876258 -12.324993 0.000000
24.868990    0.000000 0.000000 -1.000000     7.418380 -14.783657 0.000000
12.434497    0.000000 0.000000 -1.000000     7.788162 -10.725104 0.000000
24.868988    0.000000 0.000000 -1.000000     10.861864 -12.474325 0.000000
12.434494    0.000000 0.000000 -1.000000     10.210708 -8.451318 0.000000
24.868995    0.000000 0.000000 -1.000000     13.622857 -9.381185 0.000000
12.434499    0.000000 0.000000 -1.000000     11.991677 -5.646504 0.000000
24.868998    0.000000 0.000000 -1.000000     15.527876 -5.698591 0.000000
12.434495    0.000000 0.000000 -1.000000     13.019165 -2.486899 0.000000
24.868990    0.000000 0.000000 -1.000000     16.457221 -1.657933 0.000000
12.434475    0.000000 0.000000 -1.000000     13.228611 0.828965 0.000000
24.868945    0.000000 0.000000 -1.000000     16.352501 2.486895 0.000000
24.869002    0.000000 0.000000 -1.000000     21.985104 7.356513 0.000000
37.303497    0.000000 0.000000 -1.000000     24.290951 10.516117 0.000000
24.869000    0.000000 0.000000 -1.000000     19.464910 12.592868 0.000000
37.303503    0.000000 -0.000000 -1.000000     20.912554 16.226648 0.000000
24.869001    0.000000 -0.000000 -1.000000     15.721664 17.037967 0.000000
37.303495    -0.000000 0.000000 -1.000000     16.220142 20.917599 -0.000000
24.868995    0.000000 0.000000 -1.000000     10.990568 20.412508 -0.000000
37.303487    -0.000000 0.000000 -1.000000     10.508561 24.294221 -0.000000
24.868991    0.000000 0.000000 -1.000000     5.568895 22.504455 -0.000000
37.303493    -0.000000 0.000000 -1.000000     4.136688 26.144346 -0.000000
24.868997    -0.000000 0.000000 -1.000000     -0.202693 23.182364 -0.000000
37.303495    0.000000 0.000000 -1.000000     -2.495109 26.351726 -0.000000
24.868992    -0.000000 0.000000 -1.000000     -5.961544 22.403640 -0.000000
37.303504    0.000000 0.000000 -1.000000     -8.970128 24.903330 -0.000000
24.869006    -0.000000 0.000000 -1.000000     -11.345811 20.217213 0.000000
37.303500    0.000000 -0.000000 -1.000000     -14.881523 21.890167 0.000000
24.868998    0.000000 -0.000000 -1.000000     -16.017178 16.760464 0.000000
37.303488    0.000000 -0.000000 -1.000000     -19.857855 17.501563 0.000000
24.868995    0.000000 -0.000000 -1.000000     -19.682126 12.250593 0.000000
37.303501    0.000000 -0.000000 -1.000000     -23.586445 12.013271 0.000000
24.869000    -0.000000 0.000000 -1.000000     -22.110375 6.970972 0.000000
37.303497    0.000000 -0.000000 -1.000000     -25.833013 5.770141 0.000000
24.869001    -0.000000 0.000000 -1.000000     -23.149347 1.253339 0.000000
37.303495    0.000000 -0.000000 -1.000000     -26.456397 -0.835548 0.000000
24.868993    0.000000 -0.000000 -1.000000     -22.733760 -4.543046 0.000000
37.303492    0.000000 0.000000 -1.000000     -25.417428 -7.388736 0.000000
24.868997    0.000000 -0.000000 -1.000000     -20.889727 -10.053974 0.000000
37.303490    0.000000 0.000000 -1.000000     -22.781388 -13.477663 0.000000
24.868991    0.000000 -0.000000 -1.000000     -17.733116 -14.933173 0.000000
37.303492    0.000000 0.000000 -1.000000     -18.713909 -18.719737 0.000000
24.868996    0.000000 -0.000000 -1.000000     -13.462267 -18.874066 0.000000
37.303498    0.000000 0.000000 -1.000000     -13.470567 -22.785582 0.000000
24.869000    0.000000 -0.000000 -1.000000     -8.345535 -21.629033 0.000000
37.303487    0.000000 0.000000 -1.000000     -7.380820 -25.419725 0.000000
24.868989    0.000000 -0.000000 -1.000000     -2.704423 -23.024966 0.000000
37.303494    0.000000 0.000000 -1.000000     -0.827309 -26.456652 0.000000
24.868999    0.000000 0.000000 -1.000000     3.106619 -22.974157 0.000000
37.303493    0.000000 0.000000 -1.000000     5.778185 -25.831211 0.000000
24.868990    0.000000 0.000000 -1.000000     8.722460 -21.479797 0.000000
37.303479    0.000000 0.000000 -1.000000     12.020614 -23.582699 0.000000
24.868987    0.000000 0.000000 -1.000000     13.790235 -18.635781 0.000000
37.303491    0.000000 0.000000 -1.000000     17.507743 -19.852400 0.000000
24.868993    0.000000 0.000000 -1.000000     17.991520 -14.620811 0.000000
37.303490    0.000000 0.000000 -1.000000     21.894797 -14.874700 0.000000
24.868997    0.000000 0.000000 -1.000000     21.062332 -9.687161 0.000000
37.303484    0.000000 0.000000 -1.000000     24.906120 -8.962369 0.000000
24.868988    0.000000 0.000000 -1.000000     22.809720 -4.144832 0.000000
37.303485    0.000000 0.000000 -1.000000     26.352498 -2.486899 0.000000
24.868945    0.000000 0.000000 -1.000000     23.123889 1.657930 0.000000
37.303423    0.000000 0.000000 -1.000000     26.143057 4.144824 0.000000
37.303490    0.000000 0.000000 -1.000000     31.363350 10.620287 0.000000
49.737995    -0.000000 -0.000000 -1.000000     33.361609 14.556771 0.000000
37.303500    0.000000 -0.000000 -1.000000     27.736854 18.086380 0.000000
49.737997    0.000000 0.000000 -1.000000     28.693370 22.396139 -0.000000
37.303498    0.000000 0.000000 -1.000000     22.367548 24.416039 -0.000000
49.738004    -0.000000 0.000000 -1.000000     22.222220 28.828274 -0.000000
37.303496    0.000000 0.000000 -1.000000     15.592807 29.211548 -0.000000
49.737999    -0.000000 0.000000 -1.000000     14.354767 33.449024 -0.000000
37.303500    0.000000 0.000000 -1.000000     7.838314 32.171588 -0.000000
49.737999    -0.000000 0.000000 -1.000000     5.585352 35.968047 -0.000000
37.303500    -0.000000 0.000000 -1.000000     -0.408690 33.110168 -0.000000
49.737997    0.000000 0.000000 -1.000000     -3.535013 36.227066 -0.000000
37.303502    -0.000000 0.000000 -1.000000     -8.630015 31.968315 -0.000000
49.737982    0.000000 0.000000 -1.000000     -12.433259 34.209804 -0.000000
37.303488    -0.000000 0.000000 -1.000000     -16.309084 28.817774 -0.000000
49.737999    0.000000 0.000000 -1.000000     -20.550278 30.043014 -0.000000
37.303491    -0.000000 0.000000 -1.000000     -22.963394 23.856506 -0.000000
49.738005    0.000000 -0.000000 -1.000000     -27.376048 23.988512 -0.000000
37.303511    -0.000000 0.000000 -1.000000     -28.174828 17.396247 0.000000
49.737999    0.000000 -0.000000 -1.000000     -32.481680 16.426723 0.000000
37.303501    -0.000000 0.000000 -1.000000     -31.615935 9.842917 0.000000
49.737999    0.000000 -0.000000 -1.000000     -35.546367 7.832782 0.000000
37.303498    -0.000000 0.000000 -1.000000     -33.070495 1.671119 0.000000
49.738001    0.000000 -0.000000 -1.000000     -36.377546 -1.253322 0.000000
37.303498    0.000000 -0.000000 -1.000000     -32.447115 -6.605680 0.000000
49.738011    0.000000 0.000000 -1.000000     -34.922990 -10.260675 0.000000
37.303505    0.000000 -0.000000 -1.000000     -29.784963 -14.467420 0.000000
49.738007    0.000000 0.000000 -1.000000     -31.274093 -18.623312 0.000000
37.303501    0.000000 -0.000000 -1.000000     -25.251311 -21.420118 0.000000
49.737992    0.000000 0.000000 -1.000000     -25.660129 -25.815776 0.000000
37.303494    0.000000 -0.000000 -1.000000     -19.131027 -27.026911 0.000000
49.737989    0.000000 0.000000 -1.000000     -18.433844 -31.386140 0.000000
37.303482    0.000000 -0.000000 -1.000000     -11.808670 -30.935504 0.000000
49.737990    0.000000 0.000000 -1.000000     -10.049295 -34.984397 0.000000
37.303495    0.000000 -0.000000 -1.000000     -3.744331 -32.900305 0.000000
49.737980    0.000000 0.000000 -1.000000     -1.033311 -36.384455 0.000000
37.303486    0.000000 0.000000 -1.000000     4.555278 -32.797857 0.000000
49.737983    0.000000 0.000000 -1.000000     8.047599 -35.498344 0.000000
37.303477    0.000000 0.000000 -1.000000     12.568661 -30.634600 0.000000
49.737975    0.000000 0.000000 -1.000000     16.622848 -32.381741 0.000000
37.303496    0.000000 0.000000 -1.000000     19.792308 -26.546459 0.000000
49.737994    0.000000 0.000000 -1.000000     24.153622 -27.230474 0.000000
37.303493    0.000000 0.000000 -1.000000     25.772333 -20.790304 0.000000
49.737977    0.000000 0.000000 -1.000000     30.166736 -20.368216 0.000000
37.303482    0.000000 0.000000 -1.000000     30.132987 -13.727819 0.000000
49.737993    0.000000 0.000000 -1.000000     34.284363 -12.226148 0.000000
37.303490    0.000000 0.000000 -1.000000     32.600274 -5.802765 0.000000
49.737985    0.000000 0.000000 -1.000000     36.247776 -3.315866 0.000000
37.303420    0.000000 0.000000 -1.000000     33.019168 2.486895 0.000000
49.737885    0.000000 0.000000 -1.000000     35.933613 5.802754 0.000000
49.737996    0.000000 0.000000 -1.000000     40.741595 13.884062 0.000000
62.172486    0.000000 0.000000 -1.000000     42.432266 18.597425 0.000000
49.737995    0.000000 0.000000 -1.000000     36.008797 23.579892 -0.000000
62.172494    0.000000 0.000000 -1.000000     36.474186 28.565629 -0.000000
49.737993    0.000000 0.000000 -1.000000     29.013431 31.794111 -0.000000
62.172473    -0.000000 0.000000 -1.000000     28.224298 36.738949 -0.000000
49.737986    0.000000 0.000000 -1.000000     20.195047 38.010588 -0.000000
62.172484    -0.000000 0.000000 -1.000000     18.200974 42.603826 -0.000000
49.737983    0.000000 0.000000 -1.000000     10.107732 41.838721 -0.000000
62.172502    -0.000000 0.000000 -1.000000     7.034015 45.791748 -0.000000
49.738000    -0.000000 0.000000 -1.000000     -0.614688 43.037973 -0.000000
62.172477    0.000000 0.000000 -1.000000     -4.574916 46.102405 -0.000000
49.737980    -0.000000 0.000000 -1.000000     -11.298485 41.532988 -0.000000
62.172505    0.000000 0.000000 -1.000000     -15.896389 43.516277 -0.000000
49.738014    -0.000000 0.000000 -1.000000     -21.272357 37.418334 -0.000000
62.172493    0.000000 0.000000 -1.000000     -26.219034 38.195864 -0.000000
49.737996    -0.000000 0.000000 -1.000000     -29.909610 30.952550 -0.000000
62.172494    0.000000 0.000000 -1.000000     -34.894240 30.475462 -0.000000
49.737985    -0.000000 0.000000 -1.000000     -36.667530 22.541901 0.000000
62.172484    0.000000 -0.000000 -1.000000     -41.376913 20.840174 0.000000
49.737988    0.000000 -0.000000 -1.000000     -41.121494 12.714861 0.000000
62.172503    0.000000 -0.000000 -1.000000     -45.259721 9.895421 0.000000
49.738006    -0.000000 0.000000 -1.000000     -42.991644 2.088900 0.000000
62.172479    0.000000 0.000000 -1.000000     -46.298694 -1.671097 0.000000
49.737984    0.000000 -0.000000 -1.000000     -42.160470 -8.668314 0.000000
62.172484    0.000000 0.000000 -1.000000     -44.428551 -13.132614 0.000000
49.737995    0.000000 -0.000000 -1.000000     -38.680200 -18.880866 0.000000
62.172489    0.000000 0.000000 -1.000000     -39.766797 -23.768960 0.000000
